Huvudområde;Område;Delområde;Underkonto;År;Region;Värde
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2015;Sörmland;35,24701105
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2015;Uppsala;5,647101343
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2015;Västerbotten;34,17141903
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2015;Västernorrland;24,60054859
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2015;Västmanland;11,35176861
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2015;Västra Götaland;5,458905962
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2015;Örebro;3,436284414
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2015;Östergötland;20,194722
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2015;Riket exkl gotland;10,00650831
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2015;Riket;9,948211438
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Blekinge;12,62203934
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Dalarna;10,5436666
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Kalmar;8,254196227
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Kronoberg;5,138006864
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Skåne;15,85426159
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Stockholm;6,610666972
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Sörmland;27,76842522
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Uppsala;5,534447787
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Värmland;3,579943723
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Västerbotten;33,84972977
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Västernorrland;32,57700389
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Västmanland;14,94606339
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Västra Götaland;2,990818784
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Östergötland;19,90688004
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Riket exkl gotland;9,05692276
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2016;Riket;9,004364415
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Blekinge;2,509866914
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Dalarna;19,21968095
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Halland;0,769645194
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Jämtland Härjedalen;1,901758871
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Jönköping;2,797326481
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Kalmar;8,212338217
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Kronoberg;30,37682451
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Skåne;16,68434375
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Stockholm;6,498730798
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Sörmland;20,59442372
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Uppsala;2,7102401
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Västerbotten;29,84746615
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Västernorrland;32,52455604
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Västmanland;14,75497519
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Västra Götaland;1,779734583
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Östergötland;17,70507283
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Riket exkl gotland;9,039629888
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;därav läkemedelskostnader på rekvisition;2017;Riket;8,987291504
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Blekinge;995,015073
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Dalarna;1155,990981
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Gävleborg;780,6950143
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Halland;749,3902688
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Jämtland Härjedalen;641,1290078
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Jönköping;742,7381684
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Kalmar;754,0799582
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Kronoberg;723,9976082
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Norrbotten;736,9521422
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Skåne;724,0677789
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Stockholm;1284,224239
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Sörmland;936,3645879
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Uppsala;662,0811277
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Värmland;877,9181634
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Västerbotten;1033,311095
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Västernorrland;743,1502782
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Västmanland;828,086121
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Västra Götaland;931,5833724
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Örebro;1009,046226
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Östergötland;560,0599288
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Riket exkl gotland;922,0440355
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Gotland;771,8756578
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2008;Riket;921,1192432
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Blekinge;957,4614492
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Dalarna;1033,524565
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Gävleborg;756,6432554
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Halland;731,0704961
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Jämtland Härjedalen;770,5900044
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Jönköping;783,7872421
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Kalmar;838,9010396
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Kronoberg;1233,334425
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Norrbotten;738,8994414
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Skåne;713,6555277
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Stockholm;1245,908824
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Sörmland;843,6999402
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Uppsala;695,9969629
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Värmland;951,4852319
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Västerbotten;1037,79569
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Västernorrland;810,6114896
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Västmanland;751,9305519
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Västra Götaland;951,0576263
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Örebro;980,3429407
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Östergötland;557,530657
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Riket exkl gotland;925,8928058
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Gotland;825,291414
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2009;Riket;925,2765219
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Blekinge;1063,781187
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Dalarna;1055,109783
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Gävleborg;849,0278762
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Halland;774,6657584
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Jämtland Härjedalen;757,8044218
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Jönköping;796,6283329
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Kalmar;826,425048
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Kronoberg;1163,422855
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Norrbotten;748,1627777
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Skåne;684,8661939
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Stockholm;1361,126647
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Sörmland;934,4827841
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Uppsala;747,2862493
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Värmland;988,051891
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Västerbotten;1030,52228
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Västernorrland;1041,112828
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Västmanland;807,102502
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Västra Götaland;885,6183363
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Örebro;1130,856796
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Östergötland;560,3269699
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Riket exkl gotland;959,8063794
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Gotland;977,8414151
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2010;Riket;959,9160752
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2011;Blekinge;1009,138509
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2011;Dalarna;1018,288648
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2011;Gävleborg;911,5416652
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2011;Halland;831,8860946
Hälso- och sjukvård;Specialiserad psykiatrisk vård;Psykiatrisk mottagningsverksamhet;Nettokostnad exkl läkemedel;2011;Jämtland Härjedalen;784,9785034
