Datum och tid för uttag;Register/källa;Titel;Diagramrubrik;Indikator-Id;Mätperiod;Länskod;Enhetskod;Enhetstyp;Enhetsnamn;Ålder;Kön/Totalt;Måttenhet;Värde;Täljare;Nämnare/antal fall;KI-Låg;KI-Hög;Täckningsgrad i %;Bortfall i %;Önskat värde;Högsta målnivå;Utgivare målnivå;Område
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;6;6;Län;Jönköpings län;Alla;Totalt;%;62;548;884;58,7;65,2;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2013;6;6;Län;Jönköpings län;Alla;Totalt;%;58,1;512;881;54,8;61,4;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2012;6;6;Län;Jönköpings län;Alla;Totalt;%;58;495;854;54,6;61,3;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2011;6;6;Län;Jönköpings län;Alla;Totalt;%;58,2;496;844;54,9;61,6;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2015;7;7;Län;Kronoberg;Alla;Totalt;%;61,4;567;923;58,2;64,6;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;7;7;Län;Kronoberg;Alla;Totalt;%;61,7;545;884;58,4;64,9;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2013;7;7;Län;Kronoberg;Alla;Totalt;%;57,5;521;906;54,2;60,8;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2012;7;7;Län;Kronoberg;Alla;Totalt;%;63,3;527;832;60;66,7;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2011;7;7;Län;Kronoberg;Alla;Totalt;%;58,1;483;832;54,6;61,5;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2015;8;8;Län;Kalmar län;Alla;Totalt;%;64,1;582;908;60,9;67,3;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;8;8;Län;Kalmar län;Alla;Totalt;%;59,1;518;877;55,8;62,4;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2013;8;8;Län;Kalmar län;Alla;Totalt;%;59,4;498;838;56,1;62,8;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2012;8;8;Län;Kalmar län;Alla;Totalt;%;59,7;497;833;56,3;63;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2011;8;8;Län;Kalmar län;Alla;Totalt;%;58,5;475;812;55,1;61,9;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2015;9;9;Län;Gotland;Alla;Totalt;%;67,1;615;916;64;70,2;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;9;9;Län;Gotland;Alla;Totalt;%;62,2;556;894;59;65,4;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2013;9;9;Län;Gotland;Alla;Totalt;%;62,2;523;841;58,9;65,5;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2012;9;9;Län;Gotland;Alla;Totalt;%;59;490;831;55,6;62,4;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2011;9;9;Län;Gotland;Alla;Totalt;%;63,8;497;779;60,4;67,2;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2015;10;10;Län;Blekinge;Alla;Totalt;%;57;522;924;53,7;60,2;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;10;10;Län;Blekinge;Alla;Totalt;%;63,8;554;918;60,6;67;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2013;10;10;Län;Blekinge;Alla;Totalt;%;57,4;489;877;54;60,7;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2012;10;10;Län;Blekinge;Alla;Totalt;%;57,7;489;848;54,3;61,1;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2011;10;10;Län;Blekinge;Alla;Totalt;%;59,4;502;845;56;62,8;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2015;12;12;Län;Skåne;Alla;Totalt;%;54,3;3005;5529;52,9;55,6;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;12;12;Län;Skåne;Alla;Totalt;%;54,4;2967;5400;53;55,7;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2013;12;12;Län;Skåne;Alla;Totalt;%;48,5;2586;5246;47,1;49,9;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2012;12;12;Län;Skåne;Alla;Totalt;%;54,2;2823;5170;52,7;55,6;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2011;12;12;Län;Skåne;Alla;Totalt;%;53;2696;4989;51,5;54,4;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2015;13;13;Län;Halland;Alla;Totalt;%;61;847;1360;58,3;63,6;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;13;13;Län;Halland;Alla;Totalt;%;63,3;837;1313;60,6;65,9;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2013;13;13;Län;Halland;Alla;Totalt;%;55,9;730;1290;53,2;58,7;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2012;13;13;Län;Halland;Alla;Totalt;%;59,9;778;1279;57,2;62,7;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2011;13;13;Län;Halland;Alla;Totalt;%;62,2;504;809;58,8;65,5;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2015;14;14;Län;Västra Götaland;Alla;Totalt;%;54,5;4057;7373;53,3;55,6;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;14;14;Län;Västra Götaland;Alla;Totalt;%;52,9;3683;6782;51,7;54,2;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2013;14;14;Län;Västra Götaland;Alla;Totalt;%;50,6;3362;6538;49,4;51,9;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2012;14;14;Län;Västra Götaland;Alla;Totalt;%;52,1;3414;6337;50,8;53,4;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2011;14;14;Län;Västra Götaland;Alla;Totalt;%;53,3;3351;6140;52;54,6;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2015;17;17;Län;Värmland;Alla;Totalt;%;58,8;531;903;55,5;62,1;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;17;17;Län;Värmland;Alla;Totalt;%;54,8;501;914;51,5;58,1;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2013;17;17;Län;Värmland;Alla;Totalt;%;49,5;432;872;46,2;52,9;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2012;17;17;Län;Värmland;Alla;Totalt;%;51,9;454;875;48,5;55,2;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2011;17;17;Län;Värmland;Alla;Totalt;%;57,4;465;810;54;60,9;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2015;18;18;Län;Örebro län;Alla;Totalt;%;58,9;521;885;55,6;62,2;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;18;18;Län;Örebro län;Alla;Totalt;%;58,3;514;881;55;61,6;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2013;18;18;Län;Örebro län;Alla;Totalt;%;49,8;425;853;46,4;53,2;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2012;18;18;Län;Örebro län;Alla;Totalt;%;54,5;458;841;51;57,9;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2011;18;18;Län;Örebro län;Alla;Totalt;%;53,7;463;863;50,3;57;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2015;19;19;Län;Västmanland;Alla;Totalt;%;57,1;505;885;53,7;60,4;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;19;19;Län;Västmanland;Alla;Totalt;%;57,2;514;899;53,9;60,5;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2013;19;19;Län;Västmanland;Alla;Totalt;%;47,4;804;1729;45;49,8;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2012;19;19;Län;Västmanland;Alla;Totalt;%;57,6;453;786;54,1;61,1;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2011;19;19;Län;Västmanland;Alla;Totalt;%;50,6;840;1646;48,1;53;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2015;20;20;Län;Dalarna;Alla;Totalt;%;52,2;473;907;48,8;55,5;0;-;Högt;-;-;Jämlik hälso- och sjukvård
2019-03-27 13:25:15;Vårdbarometern, Sveriges Kommuner och Landsting;Uppfattning att vård ges på lika villkor;Andel invånare som helt eller delvis instämmer i att vård ges på lika villkor efter behov.;2f689674-c584-42e3-806d-16fc2f1e23bc;2014;20;20;Län;Dalarna;Alla;Totalt;%;54,6;488;894;51,3;57,9;0;-;Högt;-;-;Jämlik hälso- och sjukvård
